"Next Generation Accountability, 2018-19"

"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","OutcomeRatePct","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","GradGapFlag","Ind9Rate","Ind9Points","Ind9PointsPossible","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","CategoryDropFlag","Support","SupportCategory","Distinction","DistinctionCategory","Perform","ELA_ALL_YN","Math_ALL_YN","ELA_HN_YN","Math_HN_YN","Improve","SupportType","schoolyear"
2018.000000,"New Beginnings Inc Family Academy District","=""2800013""","District","=""0000000""","District","District","District",,"DistrictTot",604.930268,900.000000,67.214474,".",0.000000,59.334320,39.556213,50.000000,58.805492,63.640495,39.203661,50.000000,51.125102,34.083401,50.000000,55.469557,50.591572,33.727715,50.000000,55.260351,36.840234,50.000000,54.319877,".",36.213251,50.000000,4.830000,4.870000,".",0.627813,62.781300,100.000000,0.725435,72.543451,100.000000,0.622556,".",62.255588,100.000000,0.722681,".",72.268131,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",0.122302,35.539568,50.000000,0.134454,33.109244,50.000000,".",".",".",".",".",".",0.880000,46.808511,50.000000,".",".",".",".",".",".",".",".",".",".",".",0.000000,0.000000,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Stamford Academy District","=""2820013""","District","=""0000000""","District","District","District",,"DistrictTot",435.348927,1250.000000,34.827914,".",0.000000,33.637681,67.275362,150.000000,33.637681,".",67.275362,150.000000,29.173913,58.347826,150.000000,".",29.173913,58.347826,150.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.000000,0.763158,0.763158,".",0.763158,0.763158,".",0.621622,0.621622,".",0.733333,0.000000,50.000000,0.725806,0.000000,50.000000,0.000000,0.000000,50.000000,".",".",50.000000,0.175000,9.308511,50.000000,0.454545,48.355899,100.000000,0.000000,0.440000,46.808511,100.000000,0.167000,22.222222,100.000000,0.111111,1.500000,7.407407,50.000000,0.733333,50.000000,50.000000,0.440000,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Park City Prep Charter School District","=""2830013""","District","=""0000000""","District","District","District",,"DistrictTot",770.797265,1000.000000,77.079727,".",0.000000,65.141030,43.427354,50.000000,63.915285,72.670608,42.610190,50.000000,58.415046,38.943364,50.000000,64.457650,57.414750,38.276500,50.000000,63.744953,42.496635,50.000000,63.201470,66.838624,42.134313,50.000000,8.750000,7.040000,3.630000,0.754381,75.438101,100.000000,0.810309,81.030891,100.000000,0.759425,0.723064,75.942536,100.000000,0.789606,0.936682,78.960622,100.000000,0.562467,28.123346,50.000000,0.698198,34.909920,50.000000,0.000000,1.000000,1.000000,1.000000,0.988539,0.986667,1.000000,1.000000,1.000000,1.000000,0.037249,50.000000,50.000000,0.040000,50.000000,50.000000,".",".",".",".",".",".",0.836364,44.487427,50.000000,".",".",".",".",".",".",".",".",".",".",0.060241,1.000000,4.016064,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Achievement First Bridgeport Academy District","=""2850013""","District","=""0000000""","District","District","District",,"DistrictTot",1172.408051,1450.000000,80.855728,".",0.000000,72.170605,48.113736,50.000000,72.264791,".",48.176527,50.000000,66.127140,44.084760,50.000000,".",66.207730,44.138487,50.000000,64.022943,42.681962,50.000000,64.037760,".",42.691840,50.000000,".",".",".",0.706497,70.649707,100.000000,0.617671,61.767101,100.000000,0.704456,".",70.445586,100.000000,0.614617,".",61.461682,100.000000,0.569175,28.458736,50.000000,0.490079,24.503963,50.000000,0.000000,0.993344,0.993289,".",0.993333,0.993277,".",0.969828,0.969565,".",0.057439,48.512241,50.000000,0.061303,47.739464,50.000000,1.000000,50.000000,50.000000,0.515789,34.385965,50.000000,0.880503,46.835274,50.000000,0.733333,78.014184,100.000000,0.000000,0.964286,100.000000,100.000000,0.893000,100.000000,100.000000,0.500000,1.185841,33.333333,50.000000,0.556962,46.413502,50.000000,0.964286,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Highville Charter School District","=""2860013""","District","=""0000000""","District","District","District",,"DistrictTot",908.820076,1250.000000,72.705606,".",0.000000,59.033708,39.355805,50.000000,57.495038,65.225022,38.330025,50.000000,50.367431,33.578287,50.000000,56.426959,48.861512,32.574342,50.000000,52.623086,35.082057,50.000000,51.524885,".",34.349923,50.000000,7.720000,7.560000,".",0.554263,55.426261,100.000000,0.550170,55.016997,100.000000,0.565632,0.509886,56.563188,100.000000,0.551306,0.545735,55.130629,100.000000,".",".",".",".",".",".",0.000000,0.995305,0.994118,1.000000,0.995305,0.994118,1.000000,0.974026,0.968254,".",0.090667,41.866667,50.000000,0.106897,38.620690,50.000000,0.814815,50.000000,50.000000,0.074074,4.938272,50.000000,0.933333,49.645390,50.000000,1.000000,100.000000,100.000000,".",".",".",".",0.714000,95.238095,100.000000,0.773913,0.982906,50.000000,50.000000,0.517241,43.103448,50.000000,".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Achievement First Hartford Academy District","=""2880013""","District","=""0000000""","District","District","District",,"DistrictTot",1084.670881,1450.000000,74.804888,".",0.000000,68.906041,45.937361,50.000000,68.886385,".",45.924257,50.000000,65.083839,43.389226,50.000000,".",65.075582,43.383721,50.000000,56.779539,37.853026,50.000000,56.779539,".",37.853026,50.000000,".",".",".",0.601810,60.180979,100.000000,0.574277,57.427741,100.000000,0.601810,".",60.180979,100.000000,0.574277,".",57.427741,100.000000,0.425028,21.251407,50.000000,0.324440,16.222003,50.000000,0.000000,0.996894,0.996885,".",0.995342,0.995327,".",1.000000,1.000000,".",0.065299,46.940299,50.000000,0.062718,47.456446,50.000000,1.000000,50.000000,50.000000,0.513514,34.234234,50.000000,0.845070,44.950554,50.000000,0.885714,94.224924,100.000000,0.000000,0.971429,100.000000,100.000000,0.765000,100.000000,100.000000,0.196581,0.653631,3.276353,50.000000,0.438679,36.556604,50.000000,0.971429,".",".",15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Elm City College Preparatory School District","=""2890013""","District","=""0000000""","District","District","District",,"DistrictTot",1027.213869,1350.000000,76.089916,".",0.000000,68.201101,45.467400,50.000000,68.160969,".",45.440646,50.000000,64.464442,42.976294,50.000000,".",64.486882,42.991255,50.000000,58.242457,38.828305,50.000000,58.242457,".",38.828305,50.000000,".",".",".",0.648999,64.899942,100.000000,0.611999,61.199862,100.000000,0.647471,".",64.747060,100.000000,0.610344,".",61.034438,100.000000,0.353784,17.689179,50.000000,0.440991,22.049569,50.000000,0.000000,0.986079,0.985981,".",0.986079,0.985981,".",0.954286,0.954286,".",0.090909,41.818182,50.000000,0.098720,40.255941,50.000000,1.000000,50.000000,50.000000,0.527027,35.135135,50.000000,0.908163,48.306557,50.000000,0.961538,100.000000,100.000000,".",".",".",".",0.862000,100.000000,100.000000,0.362069,0.983051,24.137931,50.000000,0.496894,41.407867,50.000000,".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Brass City Charter School District","=""2900013""","District","=""0000000""","District","District","District",,"DistrictTot",590.906847,850.000000,69.518453,".",0.000000,71.601862,47.734574,50.000000,68.785413,75.000000,45.856942,50.000000,66.716514,44.477676,50.000000,73.548328,64.025193,42.683462,50.000000,78.131048,50.000000,50.000000,76.467742,".",50.000000,50.000000,6.210000,9.520000,".",0.509331,50.933101,100.000000,0.529993,52.999324,100.000000,0.511983,0.503696,51.198279,100.000000,0.488714,0.617712,48.871388,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",0.087649,42.470120,50.000000,0.112903,37.419355,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.393939,0.904110,26.262626,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Elm City Montessori School District","=""2910013""","District","=""0000000""","District","District","District",,"DistrictTot",240.907572,300.000000,80.302524,".",0.000000,64.032692,85.376923,100.000000,".",68.166610,".",".",53.220515,70.960687,100.000000,56.931039,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,1.000000,".",1.000000,1.000000,".",1.000000,".",".",".",0.089431,42.113821,50.000000,0.087719,42.456140,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Great Oaks Charter School District","=""2940013""","District","=""0000000""","District","District","District",,"DistrictTot",506.403807,1050.000000,48.228934,".",0.000000,52.266235,34.844157,50.000000,50.670879,60.211111,33.780586,50.000000,43.126134,28.750756,50.000000,52.912015,41.161098,27.440732,50.000000,52.082521,34.721681,50.000000,51.426907,".",34.284604,50.000000,9.540000,11.750000,".",0.582941,58.294098,100.000000,0.405061,40.506138,100.000000,0.556263,0.712924,55.626330,100.000000,0.386481,0.494094,38.648063,100.000000,0.520633,26.031665,50.000000,0.323417,16.170852,50.000000,0.000000,0.986971,0.988281,0.980392,0.986971,0.988281,0.980392,0.989130,0.986486,".",0.234043,13.191489,50.000000,0.247126,10.574713,50.000000,".",".",".",".",".",".",0.244275,12.993341,50.000000,".",".",".",".",".",".",".",".",".",".",0.131474,0.972868,8.764940,50.000000,0.381356,31.779661,50.000000,".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Booker T. Washington Academy District","=""2950013""","District","=""0000000""","District","District","District",,"DistrictTot",525.145875,850.000000,61.781868,".",0.000000,66.593854,44.395902,50.000000,64.704438,".",43.136292,50.000000,64.060058,42.706705,50.000000,".",62.409542,41.606361,50.000000,61.344516,40.896344,50.000000,59.612903,".",39.741935,50.000000,".",".",".",0.423418,42.341779,100.000000,0.416697,41.669652,100.000000,0.428714,".",42.871388,100.000000,0.407512,".",40.751195,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,".",1.000000,1.000000,".",1.000000,1.000000,".",0.122093,35.581395,50.000000,0.147887,30.422535,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.585366,1.000000,39.024390,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Stamford Charter School for Excellence District","=""2960013""","District","=""0000000""","District","District","District",,"DistrictTot",628.232256,750.000000,83.764301,".",0.000000,86.921522,50.000000,50.000000,84.965453,75.000000,50.000000,50.000000,86.071667,50.000000,50.000000,75.000000,83.683981,50.000000,50.000000,".",".",".",".",".",".",".",-9.960000,-8.680000,".",0.898437,89.843736,100.000000,0.740515,74.051453,100.000000,0.826470,".",82.646976,100.000000,0.655984,".",65.598352,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",".",".",0.095785,40.842912,50.000000,0.070423,45.915493,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.440000,0.980392,29.333333,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Capital Preparatory Harbor School District","=""2970013""","District","=""0000000""","District","District","District",,"DistrictTot",761.483714,1250.000000,60.918697,".",0.000000,57.136149,38.090766,50.000000,56.295921,60.902688,37.530614,50.000000,51.671361,34.447574,50.000000,54.993410,50.943065,33.962043,50.000000,53.196230,35.464153,50.000000,51.997229,57.692485,34.664819,50.000000,4.600000,4.050000,5.690000,0.512524,51.252378,100.000000,0.644715,64.471487,100.000000,0.518949,0.482868,51.894929,100.000000,0.640733,0.663576,64.073316,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.992806,0.990566,1.000000,0.111481,37.703827,50.000000,0.124736,35.052854,50.000000,0.169014,11.267606,50.000000,0.140845,9.389671,50.000000,0.911765,48.498123,50.000000,0.562500,59.840426,100.000000,".",".",".",".",0.760000,100.000000,100.000000,0.401130,0.893939,13.370998,50.000000,0.006098,0.508130,50.000000,".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Unified School District #1","=""3360015""","District","=""0000000""","District","District","District",,"DistrictTot",91.946134,550.000000,16.717479,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.087248,42.550336,50.000000,0.087248,42.550336,50.000000,0.000000,0.000000,50.000000,".",".",50.000000,0.015873,0.844309,50.000000,0.018476,1.965505,100.000000,0.000000,0.031863,3.389654,100.000000,".",".",".",".",".",0.000000,50.000000,0.007752,0.645995,50.000000,0.031863,".",".",".",".",".",11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Public Schools","PK",6,"Targeted Assistance","SchoolTot",547.291501,600.000000,91.215250,1.000000,0.000000,80.988784,50.000000,50.000000,75.642657,75.000000,50.000000,50.000000,76.521275,50.000000,50.000000,75.000000,76.488281,50.000000,50.000000,79.152362,50.000000,50.000000,".",".",".",".",-0.640000,-1.480000,".",0.745867,74.586729,100.000000,0.737252,73.725179,100.000000,".",0.797362,".",".",".",0.742374,".",".",".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",".",0.012739,50.000000,50.000000,0.023810,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.734694,1.000000,48.979592,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,"School of Distinction","High Performance",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Public Schools",9,12,,"SchoolTot",953.563324,1450.000000,65.762988,3.000000,0.000000,49.567402,99.134804,150.000000,46.231884,56.541667,92.463768,150.000000,44.674020,89.348039,150.000000,49.583333,42.326087,84.652174,150.000000,52.262888,69.683850,100.000000,50.052496,56.884615,66.736662,100.000000,10.300000,7.250000,6.830000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.986207,0.979798,1.000000,0.986207,0.979798,1.000000,0.993151,0.990000,1.000000,0.256732,8.653501,50.000000,0.323944,0.000000,50.000000,0.763514,50.000000,50.000000,0.239865,15.990991,50.000000,0.925000,49.202128,50.000000,0.936170,99.592576,100.000000,0.000000,0.917647,97.622028,100.000000,0.492647,65.686275,100.000000,0.802083,0.888889,25.000000,50.000000,0.477558,39.796529,50.000000,0.917647,0.940000,0.022353,15.314097,17.400950,16.332520,7.989173,0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""","Public Schools",7,8,"Schoolwide","SchoolTot",532.290169,900.000000,59.143352,3.000000,0.000000,57.663503,38.442335,50.000000,53.833695,67.535898,35.889130,50.000000,49.324264,32.882843,50.000000,59.076273,45.508260,30.338840,50.000000,53.055549,35.370366,50.000000,49.534028,61.629685,33.022686,50.000000,13.700000,13.560000,12.090000,0.529729,52.972891,100.000000,0.375032,37.503204,100.000000,0.500989,0.601417,50.098896,100.000000,0.338167,0.466574,33.816677,100.000000,".",".",".",".",".",".",0.000000,0.988439,0.984252,1.000000,0.982659,0.976378,1.000000,0.965318,0.960000,0.979167,0.150725,29.855072,50.000000,0.185771,22.845850,50.000000,".",".",".",".",".",".",0.925926,49.251379,50.000000,".",".",".",".",".",".",".",".",".",".",0.757396,0.976879,50.000000,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Ansonia School District","=""0020011""","Mead School","=""0020311""","Public Schools","PK",6,"Schoolwide","SchoolTot",578.614429,950.000000,60.906782,3.000000,0.000000,60.452772,40.301848,50.000000,57.881348,69.161330,38.587565,50.000000,56.103390,37.402260,50.000000,65.594441,53.300914,35.533943,50.000000,57.070131,38.046754,50.000000,54.782258,".",36.521505,50.000000,11.270000,12.290000,".",0.400527,40.052697,100.000000,0.397285,39.728472,100.000000,0.395609,0.415200,39.560852,100.000000,0.391974,0.413129,39.197383,100.000000,0.797036,39.851779,50.000000,0.681098,34.054918,50.000000,0.000000,0.997191,0.996403,1.000000,0.997191,0.996403,1.000000,0.988636,0.986667,".",0.106732,38.653530,50.000000,0.129032,34.193548,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.703911,0.957219,46.927374,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Public Schools","K",6,"Schoolwide","SchoolTot",661.297204,950.000000,69.610232,3.000000,0.000000,63.208073,42.138715,50.000000,60.526783,69.369884,40.351189,50.000000,59.572268,39.714845,50.000000,65.885542,56.813526,37.875684,50.000000,53.086464,35.390976,50.000000,49.823013,61.032258,33.215342,50.000000,8.840000,9.070000,11.200000,0.476845,47.684549,100.000000,0.612334,61.233392,100.000000,0.472214,0.485516,47.221392,100.000000,0.594849,0.645068,59.484880,100.000000,0.686096,34.304795,50.000000,0.717596,35.879780,50.000000,0.000000,0.986111,0.988095,0.981481,0.983333,0.984127,0.981481,0.954023,0.967213,0.923077,0.050000,50.000000,50.000000,0.065076,46.984816,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.747253,1.000000,49.816850,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Ashford School District","=""0030011""","Ashford School","=""0030111""","Public Schools","PK",8,"Targeted Assistance","SchoolTot",643.311098,900.000000,71.479011,2.000000,0.000000,70.490698,46.993798,50.000000,62.772872,75.000000,41.848581,50.000000,63.057730,42.038487,50.000000,69.046663,56.600098,37.733399,50.000000,73.848772,49.232515,50.000000,69.779967,75.000000,46.519978,50.000000,12.220000,12.440000,5.220000,0.556469,55.646890,100.000000,0.532766,53.276601,100.000000,0.520403,0.589958,52.040345,100.000000,0.485836,0.575865,48.583558,100.000000,".",".",".",".",".",".",0.000000,0.987903,0.983333,0.992188,0.975806,0.975000,0.976563,0.977778,0.955556,1.000000,0.055096,48.980716,50.000000,0.076923,44.615385,50.000000,".",".",".",".",".",".",0.837209,44.532410,50.000000,".",".",".",".",".",".",".",".",".",".",0.469027,0.974138,31.268437,50.000000,".",".",".",".",".",".",15.314097,17.400950,16.332520,".",0.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
2018.000000,"Avon School District","=""0040011""","Avon High School","=""0046111""","Public Schools",9,12,,"SchoolTot",1306.530213,1450.000000,90.105532,2.000000,1.000000,70.899753,141.799506,150.000000,54.039683,75.000000,108.079365,150.000000,71.877531,143.755062,150.000000,75.000000,54.226757,108.453515,150.000000,75.336435,100.000000,100.000000,57.919986,75.000000,77.226648,100.000000,20.960000,20.770000,17.080000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.000000,0.987234,1.000000,0.983607,0.987234,1.000000,0.983607,0.987124,0.980000,0.989071,0.033014,50.000000,50.000000,0.089744,42.051282,50.000000,0.783186,50.000000,50.000000,0.767699,50.000000,50.000000,0.979167,50.000000,50.000000,0.978261,100.000000,100.000000,0.000000,0.951220,100.000000,100.000000,0.863799,100.000000,100.000000,0.527473,1.834677,35.164835,50.000000,0.610224,50.000000,50.000000,0.951220,0.940000,-0.011220,15.314097,17.400950,16.332520,7.989173,1.000000,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,"2018-19"
